Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.13957198618188,-0.0177190996205354,-0.0167551716364898,-0.0283602576437829,0.35122234783789,-2.41730042881588,-0.000306092920837386,-0.00057857927218663,0.0036791601611128,-0.431368812605911,35.5142469575829,232.984658866956,125.650814219817,35.8424752083078,9.9706626786687,38.1720581994814,11.2396444802125,6.73085990507577,2.10284998886902,5.6474714679938,3.81085737408868,3.6474762708812,5.19863530307683,3.15236892537025,3.30681814689954,2.47818888688769,4.3867093833438,4.11708542559394,2.41833605890835,4.49314320031891,2.31474379699794,1.04271460643407,0.288745964127756,1.54991706986272,0.563991350160876,-0.632653419095547,1.45073158124514,2.9665236560994,1.00059083830071,0.0410649973272115,3.44439880912799,9.86157415467682,6.06604947510885
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.74563529228122,2.94859680118948,1.10493826195044,-1.25159664405811,1.78064395924903,5.63724317852112,-0.787842654927246,-1.42003965566391,9.83654897187228,-9.57564016993415,-28.0021416559099,-7.18711091500037,9.5594116849315,8.30286659699671,13.322333321684,9.09999943646361,-10.9199840781391,8.82942375839806,12.8908036407763,6.94621659244254,8.29331263121023,4.53652416035675,5.52863746491788,5.51466791097914,5.52642424695465,5.90265903591924,5.98325951855567,7.50004143020151,3.35428934987461,3.70693815255319,2.54540614450104,1.4172427999078,1.00201754071108,1.77444885260394,2.21872637517804,3.31498068384137,3.80259872019053,4.01934561695576,2.06256753999989,-3.31371614712083,8.96955339178935,4.82668831434437,3.93662525742167
Albania,ALB,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.274,69.963,69.319,68.804,67.988,67.498,68.47,67.997,67.313,67.038,66.711,66.68,65.791,64.889,63.963,63.005,62.024,61.024,63.439,63.848,68.617,64.927,60.254,61.926,64.775,66.911,67.665,69.035,70.373,67.363,68.684,71.367,..
Albania,ALB,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.55713738857799,4.62495855325604,4.68484000190277,6.34833497484885,5.01986378692575,4.96633194815591,5.02384278572455,5.09761748686703,5.13819068701035,3.11434011362343,2.07007907702074,1.70479333642779,1.6853439355838,1.78617075157302,0.926019124308002,1.186618219909,1.2069162125471,1.18230511410106,1.1710578357231,1.0711948797611,1.11952504813958,0.698318858963416,0.683194068910973,0.656308826504376,0.63356854876279,0.660161387453853,0.645756589946,0.565004071560591,0.595851680599665,..,..,..
Albania,ALB,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.893903493881226,..,-0.992024779319763,..,-0.855563640594482,..,-0.8453409075737,-0.853786587715149,-0.723731815814972,-0.813263893127441,-0.790545284748077,-0.706940054893494,-0.605212390422821,-0.545270919799805,-0.531616508960724,-0.701794147491455,-0.778729438781738,-0.751372694969177,-0.5865718126297,-0.54514080286026,-0.472373723983765,-0.481386840343475,-0.546018898487091,-0.564274072647095,-0.573538780212402,-0.577179968357086,-0.408189445734024,-0.332218527793884
Albania,ALB,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.5,3.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,2.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.05202163275818,5.84831705344366,5.65159574468085,5.44128198995456,6.11750454270139,5.65142619937141,5.62618650405569,5.86222892264873,5.61731662843362,5.16761272357288,5.8883007196812,5.79127042184833,4.6708878237371,3.19945106674965,2.54781906037648,2.05358735905793,1.37902962734156,1.28308078036268,1.23824256064749,1.24921009885957,1.24636024189216,1.30929137475594,1.32003449433204,1.33684292419802,1.38115794211088,1.35000497056322,1.56776908873068,1.8207653435572,1.98486885667765,1.5172171395597,1.55859189302349,1.52826633776627,1.48708257655216,1.40898210141146,1.34651599128914,1.16230386432234,1.10358100880452,1.10915100558884,1.16054478505068,1.28080596201472,1.29847911563693,1.22084466120546,1.58488092384586,..
Albania,ALB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4650626378.8948,4917834409.43272,5062841517.51705,5118782790.58601,5054716276.96241,5144722777.00532,5434743310.80588,5391926084.81754,5315358596.20905,5838206447.55577,5279160805.75993,3800882718.68776,3527709061.94659,3864937294.2247,4185837881.82175,4743489156.74337,5175146643.27572,4610021453.80966,5017059783.31958,5663799108.52767,6057218861.96683,6559562958.94637,6857139117.39279,7236245479.6585,7635300387.08491,8057259479.00459,8532852033.68952,9043394715.19952,9721653065.53613,10047745438.9452,10420209148.0929,10685445792.0183,10836884503.1437,10945471986.7318,11139693788.8124,11386853113.0189,11764325094.2129,12211675169.6845,12702504600.374,12964502337.0284,12534895529.6924,13659219676.8332,14318507636.8055,14882173624.9218
Algeria,DZA,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-7.9021659381702,-4.04920735910811,8.13664538214307,15.1040086036664,-0.0959226272127253,-10.3343779978102,1.37540693567029,7.11282850261404,-0.750361450306094,-3.0925185378105,-3.88174750040839,-2.5105199773419,0.844558435348249,-6.18312466404686,16.5976144700404,-6.5395635723292,-7.62022648883789,-0.00226526177602089,7.04435828684442,6.4559997995197,13.6683505551797,7.0826356700273,2.91790628036071,1.72874977200737,7.05471454843042,13.3398767225762,-6.84242362997388,-12.1603164451211,7.08459692081617
Algeria,DZA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,19.8135783236689,25.0335541712876,22.978768477701,34.6538132964955,25.6199653454103,30.1210428901589,35.1077748698631,53.5265324473659,62.686912912722,58.6776914957195,47.8376163921993,43.3791468645678,40.8151748555655,34.8174199346678,30.5467484494401,32.3808448733969,36.532414860728,37.7023543949299,46.1231065367339,50.8479451586813,47.0954160082156,65.9978064815457,59.6626830026809,54.5167130333748,74.1009926226152,83.5110015824393,75.8227809466898,67.2288983620054,66.4395412050601,60.8481537417071,48.8890707651687,42.8087128815077,42.2452636546658,36.3756741345602,27.4259118730914,17.4117628551829,5.24370772135813,4.60439311330213,3.67814470959907,5.45948465567258,4.51162918713925,3.05790879083828,2.6721828968552,2.55136123147213,2.64330631445783,2.88951397893067,3.447253237581,3.40585707435186,3.34912283745552,3.27783820557505,3.62597870519133,4.59530164742401,3.73370667963257,..
Algeria,DZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.6,24.38,26.23,27.74,31.84,28.315,25.43,26.855,28.545,29.77,27.3,25.9,23.72,17.65,15.27,12.27,13.79,11.33,10.16,9.96,9.96,10.97,9.82,10.207,11.206,10.202,12,12.15,12.285,14.04,13.607,12.437,11.814
Algeria,DZA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,3.47172028312757,2.35127905149631,0.549331893043714,1.69518281504695,1.50133145684521,1.81781454211509,1.31204101872765,3.14205629857732,1.92108454415403,4.94044573035421,17.1519638475775,-4.60646101678381,9.62761164531187,48.8965904234801,5.91402210988103,10.8405927239728,11.9270994216284,10.0851210706538,13.9878379189279,25.8620387631097,14.3539994913129,1.93979420753327,6.80479588677552,8.43350556203121,4.972526402282,2.40534325293109,8.84202042232948,9.06096347700196,16.0113735157292,30.2595985375162,53.7886041732611,21.9261145250848,13.6244246595528,29.0776473235513,28.5770375307282,24.0219040663611,7.0019630481718,-3.13108869741967,10.8563363102205,22.6780091898695,8.01436296032362,1.37285594197843,8.94246223966068,11.4465037894298,12.3615933409306,10.7811837491585,7.09551578753664,15.1178821648641,-7.37374817582526,15.5569181228695,16.908708362389,8.0024465381386,0.892752993665269,1.45036466088149,-4.98674479527003,0.85668822422295,4.93800729466362,6.16467836481588,0.882992828066392,-4.71138391622452,15.9325995891296,22.9512626061838,0.854841037372282
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-13.6054413245993,-19.6850418256566,34.3137287803281,5.83941300772857,6.20689821107077,-4.80497094328264,9.45296256280155,10.7962385711022,8.4332802824936,8.86265711007658,-11.3317191682878,27.423969480425,3.81317629611722,7.4949177045299,5.04534161267209,8.38675648442262,5.25858598646316,9.21483570068075,7.47782655144202,0.790606971852654,2.99999608841746,6.40000411483896,5.40000302451797,5.59999652938126,3.69999725488672,0.400001002799627,-0.69999752622347,-1.00000549065851,4.40000216059909,0.800000580174981,-1.20000058514485,1.80000230244057,-2.10000075769095,-0.899996552733839,3.79999479027065,4.0999984703933,1.09999993888543,5.10000360896746,3.20000155385367,3.80000000133003,2.99999999909851,5.40000000000001,6.5,4.50000000000001,5.39999999999989,2.90000000000011,3.09999999999988,2.5000000000001,1.19999999999996,4.80000000000005,2.99999999999984,2.40000000000005,2.60000000000001,4.09999999999997,3.20000000000009,3.89999999999995,1.50000000000003,1.40000000000002,0.899999999999949,-4.99999999999997,3.79999999999995,3.59999999999998,4.10000000000004
Algeria,DZA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.078,46.237,46.606,46.921,47.004,47.154,47.046,46.878,46.622,46.367,46.11,45.864,45.621,45.365,45.116,44.849,44.582,44.309,44.029,44.294,44.507,44.73,46.094,43.574,44.71,45,45.066,45.14,45.256,42.824,43.413,45.641,..
Algeria,DZA,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,314.48041585894,349.35222203613,365.442689399372,383.279226118711,417.542547693848,449.822560476983,415.33967589535,367.429882710049,304.027187890247,260.789932786126,220.960851121739,131.78752458153,135.152002060921,162.120577405335,139.984287070074,117.348038454471,119.573658177165,129.083375235985,135.455997052404,125.227346524622,119.329628735357,123.279187926547,114.300899221902,103.012064842915,103.445821642331,101.668766332669,101.242535046354,99.867134522824,102.230725694167,100.261772717906,100,99.1232555922844,103.91002015521,101.798482086684,102.924745800834,96.5736751747961,95.5860542311904,97.8048648427641,93.5171663350463,95.4492059506078,91.2215042957678,86.799925838196,92.3296144038566,102.330480838556
Algeria,DZA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.88028999443971,1.81557137760369,1.74458258646276,1.67672234316358,2.09310393565215,2.04553695220948,3.25777827720197,3.14581632819427,3.46335932604307,3.39791978727152,3.31674778317468,3.37734649354623,3.21073598555866,3.24209718420801,3.19266268067568,3.28592517240039,3.232382042008,3.18094783674119,3.13536061009502,2.89692614400043,2.83343789004993,2.77535536929332,2.65762181555619,2.77969887413432,2.67814429929293,2.63046095345253,2.59521746448727,2.56255669757741,2.52730707458625,2.71466595785573,..,..,..
Algeria,DZA,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34,257,800,1916,3008,1084,1403,3029,1031,947,642,539,670,397,217,255,472,339,505,236,267,256,147,107,110,86,60,33,..,26,..,..,..
Algeria,DZA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.566740930080414,..,-0.916649281978607,..,-0.987298190593719,..,-0.928754985332489,-0.715244472026825,-0.699272692203522,-0.466420471668243,-0.564962565898895,-0.592309474945068,-0.633444845676422,-0.614938259124756,-0.552147269248962,-0.572699666023254,-0.521544516086578,-0.472966939210892,-0.61311799287796,-0.639462769031525,-0.673700511455536,-0.598896265029907,-0.658903956413269,-0.656169533729553,-0.666826963424683,-0.635961413383484,-0.638041079044342,-0.589308321475983
